id_odd,time_casa,time_fora,dia_jogo,hora_jogo,mult_vitoria_time_1,mult_vitoria_time_2,num_apostas,data_jogo,data_extracao
1047,Sport,Atlético-MG,sáb.,16:00,1.98,1.75,364,2025-11-08 16:00:00,2025-11-06
1048,Vasco,Juventude,sáb.,18:00,1.11,5.5,357,2025-11-08 18:00:00,2025-11-06
1049,Internacional,Bahia,sáb.,18:30,1.55,2.33,320,2025-11-08 18:30:00,2025-11-06
1050,São Paulo,Bragantino,sáb.,21:00,1.26,3.55,342,2025-11-08 21:00:00,2025-11-06
1051,Corinthians,Ceará,dom.,16:00,1.22,3.85,342,2025-11-09 16:00:00,2025-11-06
1052,Cruzeiro,Fluminense,dom.,16:00,1.36,2.95,323,2025-11-09 16:00:00,2025-11-06
1053,Vitória,Botafogo,dom.,16:00,2.12,1.66,320,2025-11-09 16:00:00,2025-11-06
1054,Flamengo,Santos,dom.,18:30,1.08,6.5,333,2025-11-09 18:30:00,2025-11-06
1055,Fortaleza,Grêmio,dom.,20:30,1.48,2.5,334,2025-11-09 20:30:00,2025-11-06
1056,Mirassol,Palmeiras,dom.,20:30,2.43,1.5,343,2025-11-09 20:30:00,2025-11-06
1057,Grêmio,Botafogo,qua.,19:30,2.02,1.73,350,2025-09-24 19:30:00,2025-09-24
1058,Vasco,Bahia,qua.,19:30,1.61,2.2,388,2025-09-24 19:30:00,2025-09-24
1059,Fortaleza,Sport,sáb.,16:00,1.29,3.35,263,2025-09-27 16:00:00,2025-09-24
1060,Juventude,Internacional,sáb.,18:30,2.55,1.46,244,2025-09-27 18:30:00,2025-09-24
1061,Vasco,Cruzeiro,sáb.,18:30,1.98,1.75,277,2025-09-27 18:30:00,2025-09-24
1062,Atlético-MG,Mirassol,sáb.,21:00,1.6,2.23,317,2025-09-27 21:00:00,2025-09-24
1063,Grêmio,Vitória,dom.,11:00,1.24,3.7,274,2025-09-28 11:00:00,2025-09-24
1064,Bahia,Palmeiras,dom.,16:00,1.95,1.78,274,2025-09-28 16:00:00,2025-09-24
1065,Fluminense,Botafogo,dom.,16:00,1.68,2.07,303,2025-09-28 16:00:00,2025-09-24
1066,Bragantino,Santos,dom.,18:30,1.54,2.33,293,2025-09-28 18:30:00,2025-09-24
1067,Corinthians,Flamengo,dom.,20:30,2.9,1.36,271,2025-09-28 20:30:00,2025-09-24
1068,São Paulo,Ceará,seg.,20:00,1.19,4.2,294,2025-09-29 20:00:00,2025-09-24
1069,Atlético-MG,Juventude,30 de set.,21:30,1.13,5.1,325,2025-09-30 21:30:00,2025-09-24
1070,Mirassol,Bragantino,1 de out.,19:00,1.49,2.48,284,2025-10-01 19:00:00,2025-09-24
1071,Palmeiras,Vasco,1 de out.,19:00,1.09,6.1,317,2025-10-01 19:00:00,2025-09-24
1072,Sport,Fluminense,1 de out.,19:00,1.98,1.75,283,2025-10-01 19:00:00,2025-09-24
1073,Internacional,Corinthians,1 de out.,19:30,1.5,2.43,266,2025-10-01 19:30:00,2025-09-24
1074,Botafogo,Bahia,1 de out.,21:30,1.4,2.75,281,2025-10-01 21:30:00,2025-09-24
1075,Santos,Grêmio,1 de out.,21:30,1.52,2.4,277,2025-10-01 21:30:00,2025-09-24
1076,Vitória,Ceará,2 de out.,19:00,1.62,2.18,284,2025-10-02 19:00:00,2025-09-24
1077,Fortaleza,São Paulo,2 de out.,19:30,1.88,1.85,291,2025-10-02 19:30:00,2025-09-24
1078,Flamengo,Cruzeiro,2 de out.,20:30,1.26,3.55,303,2025-10-02 20:30:00,2025-09-24
